"DATETIME","Total(Watts)"
"05:28",1
"05:29",3
"05:30",8
"05:31",10
"05:32",10
"05:33",10
"05:34",10
"05:35",10
"05:36",12
"05:37",10
"05:38",11
"05:39",12
"05:40",11
"05:41",12
"05:42",13
"05:43",12
"05:44",14
"05:45",14
"05:46",15
"05:47",16
"05:48",16
"05:49",16
"05:50",14
"05:51",14
"05:52",15
"05:53",20
"05:54",43
"05:55",56
"05:56",60
"05:57",61
"05:58",62
"05:59",64
"06:00",66
"06:01",66
"06:02",67
"06:03",68
"06:04",65
"06:05",74
"06:06",78
"06:07",80
"06:08",82
"06:09",84
"06:10",85
"06:11",85
"06:12",88
"06:13",89
"06:14",89
"06:15",90
"06:16",92
"06:17",94
"06:18",96
"06:19",97
"06:20",98
"06:21",100
"06:22",101
"06:23",101
"06:24",102
"06:25",99
"06:26",105
"06:27",106
"06:28",108
"06:29",106
"06:30",109
"06:31",111
"06:32",112
"06:33",114
"06:34",114
"06:35",111
"06:36",116
"06:37",117
"06:38",118
"06:39",119
"06:40",119
"06:41",121
"06:42",119
"06:43",122
"06:44",123
"06:45",127
"06:46",128
"06:47",129
"06:48",130
"06:49",131
"06:50",131
"06:51",132
"06:52",132
"06:53",133
"06:54",134
"06:55",135
"06:56",133
"06:57",135
"06:58",137
"06:59",139
"07:00",136
"07:01",141
"07:02",141
"07:03",144
"07:04",143
"07:05",144
"07:06",144
"07:07",143
"07:08",146
"07:09",147
"07:10",148
"07:11",150
"07:12",151
"07:13",147
"07:14",153
"07:15",154
"07:16",155
"07:17",155
"07:18",157
"07:19",156
"07:20",157
"07:21",158
"07:22",158
"07:23",159
"07:24",160
"07:25",160
"07:26",164
"07:27",164
"07:28",164
"07:29",164
"07:30",166
"07:31",161
"07:32",167
"07:33",168
"07:34",167
"07:35",167
"07:36",168
"07:37",167
"07:38",167
"07:39",168
"07:40",169
"07:41",172
"07:42",172
"07:43",174
"07:44",175
"07:45",174
"07:46",176
"07:47",175
"07:48",176
"07:49",178
"07:50",177
"07:51",178
"07:52",180
"07:53",180
"07:54",182
"07:55",182
"07:56",182
"07:57",181
"07:58",184
"07:59",182
"08:00",183
"08:01",185
"08:02",182
"08:03",182
"08:04",186
"08:05",186
"08:06",183
"08:07",186
"08:08",188
"08:09",186
"08:10",188
"08:11",186
"08:12",188
"08:13",190
"08:14",190
"08:15",193
"08:16",193
"08:17",193
"08:18",194
"08:19",196
"08:20",197
"08:21",190
"08:22",200
"08:23",199
"08:24",203
"08:25",202
"08:26",203
"08:27",198
"08:28",194
"08:29",194
"08:30",193
"08:31",194
"08:32",194
"08:33",196
"08:34",194
"08:35",195
"08:36",196
"08:37",195
"08:38",197
"08:39",197
"08:40",191
"08:41",196
"08:42",195
"08:43",195
"08:44",196
"08:45",196
"08:46",195
"08:47",196
"08:48",198
"08:49",198
"08:50",196
"08:51",198
"08:52",191
"08:53",198
"08:54",196
"08:55",200
"08:56",200
"08:57",199
"08:58",196
"08:59",202
"09:00",203
"09:01",207
"09:02",211
"09:03",210
"09:04",206
"09:05",209
"09:06",217
"09:07",218
"09:08",221
"09:09",218
"09:10",220
"09:11",214
"09:12",222
"09:13",242
"09:14",281
"09:15",281
"09:16",260
"09:17",238
"09:18",236
"09:19",229
"09:20",218
"09:21",221
"09:22",225
"09:23",234
"09:24",247
"09:25",250
"09:26",249
