"DATETIME","Total(Watts)"
"06:18",1
"06:19",1
"06:20",3
"06:21",6
"06:22",5
"06:23",7
"06:24",6
"06:25",6
"06:26",8
"06:27",8
"06:28",8
"06:29",8
"06:30",9
"06:31",9
"06:32",10
"06:33",9
"06:34",10
"06:35",10
"06:36",12
"06:37",10
"06:38",30
"06:39",76
"06:40",81
"06:41",85
"06:42",85
"06:43",88
"06:44",89
"06:45",92
"06:46",92
"06:47",91
"06:48",89
"06:49",84
"06:50",79
"06:51",75
"06:52",69
"06:53",68
"06:54",69
"06:55",78
"06:56",89
"06:57",102
"06:58",111
"06:59",120
"07:00",132
"07:01",144
"07:02",155
"07:03",161
"07:04",170
"07:05",174
"07:06",179
"07:07",181
"07:08",193
"07:09",193
"07:10",204
"07:11",213
"07:12",218
"07:13",213
"07:14",208
"07:15",211
"07:16",213
"07:17",220
"07:18",222
"07:19",237
"07:20",243
"07:21",240
"07:22",238
"07:23",210
"07:24",202
"07:25",178
"07:26",148
"07:27",132
"07:28",117
"07:29",109
"07:30",104
"07:31",95
"07:32",94
"07:33",92
"07:34",91
"07:35",91
"07:36",94
"07:37",92
"07:38",110
"07:39",107
"07:40",128
"07:41",137
"07:42",142
"07:43",144
"07:44",144
"07:45",150
"07:46",155
"07:47",148
"07:48",165
"07:49",167
"07:50",169
"07:51",169
"07:52",178
"07:53",191
"07:54",194
"07:55",192
"07:56",197
"07:57",195
"07:58",201
"07:59",201
"08:00",208
"08:01",211
"08:02",212
"08:03",205
"08:04",194
"08:05",175
"08:06",180
"08:07",183
"08:08",186
"08:09",175
"08:10",158
"08:11",180
"08:12",185
"08:13",193
"08:14",213
"08:15",202
"08:16",179
"08:17",197
"08:18",198
"08:19",201
"08:20",198
"08:21",188
"08:22",213
"08:23",229
"08:24",184
"08:25",174
"08:26",190
"08:27",199
"08:28",187
"08:29",166
"08:30",158
"08:31",175
"08:32",186
"08:33",166
"08:34",167
"08:35",184
"08:36",193
"08:37",174
"08:38",169
"08:39",170
"08:40",171
"08:41",170
"08:42",165
"08:43",169
"08:44",170
